dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.922562,7.700969,8.383690,1.225175,-0.226482,-7.040444,2.269824
0.020000,6.906712,7.719460,8.408045,1.217753,-0.371091,-7.230440,2.289249
0.020000,6.890635,7.737477,8.432193,1.207362,-0.519524,-7.421680,2.309646
0.020000,6.874369,7.754959,8.456071,1.193939,-0.671184,-7.582976,2.330843
0.020000,6.857961,7.771851,8.479620,1.177440,-0.824939,-7.687781,2.352668
0.020000,6.841463,7.788101,8.502777,1.157855,-0.979233,-7.714677,2.374946
0.020000,6.824935,7.803667,8.525481,1.135212,-1.132184,-7.647525,2.397507
0.020000,6.808440,7.818512,8.547673,1.109579,-1.281654,-7.473504,2.420181
0.020000,6.792045,7.832608,8.569294,1.081066,-1.425626,-7.198643,2.442807
0.020000,6.775820,7.845934,8.590291,1.049826,-1.562010,-6.819202,2.465232
0.020000,6.759833,7.858479,8.610612,1.016045,-1.689027,-6.350801,2.487312
0.020000,6.744154,7.870239,8.630211,0.979938,-1.805361,-5.816711,2.508917
0.020000,6.728849,7.881216,8.649045,0.941737,-1.910063,-5.235115,2.529928
0.020000,6.713981,7.891421,8.667079,0.901692,-2.002268,-4.610247,2.550243
0.020000,6.699608,7.900871,8.684280,0.860049,-2.082128,-3.993023,2.569771
0.020000,6.685784,7.909585,8.700621,0.817053,-2.149804,-3.383780,2.588436
0.020000,6.672560,7.917590,8.716080,0.772936,-2.205865,-2.803064,2.606175
0.020000,6.659977,7.924912,8.730638,0.727911,-2.251219,-2.267696,2.622937
0.020000,6.648075,7.931582,8.744282,0.682173,-2.286885,-1.783274,2.638682
0.020000,6.636887,7.937630,8.757000,0.635901,-2.313617,-1.336636,2.653380
0.020000,6.626441,7.943087,8.768784,0.589236,-2.333246,-0.981450,2.667009
0.020000,6.616763,7.947982,8.779630,0.542306,-2.346495,-0.662433,2.679554
0.020000,6.607872,7.952346,8.789535,0.495212,-2.354716,-0.411036,2.691006
0.020000,6.599786,7.956207,8.798495,0.448040,-2.358599,-0.194137,2.701360
0.020000,6.592517,7.959590,8.806512,0.400848,-2.359605,-0.050302,2.710615
0.020000,6.586079,7.962519,8.813586,0.353683,-2.358267,0.066872,2.718773
0.020000,6.580478,7.965015,8.819718,0.306576,-2.355303,0.148186,2.725837
0.020000,6.575723,7.967097,8.824908,0.259534,-2.352135,0.158411,2.731810
0.020000,6.571820,7.968782,8.829160,0.212583,-2.347525,0.230532,2.736699
0.020000,6.568771,7.970081,8.832474,0.165704,-2.343942,0.179114,2.740506
0.020000,6.566581,7.971007,8.834852,0.118890,-2.340701,0.162077,2.743236
0.020000,6.565251,7.971565,8.836294,0.072130,-2.338041,0.132993,2.744891
0.020000,6.564683,7.971802,8.836909,0.030735,-2.069738,13.415140,2.745596
0.020000,6.564566,7.971851,8.837036,0.006353,-1.219111,42.531377,2.745742
0.020000,6.564566,7.971851,8.837036,0.000000,-0.317632,45.073906,2.745742
